time_stamp,humidity,temperature,pressure,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b
2025-07-08T11:00:00Z,67,66,1016.68,8.0,9.0,7.1
2025-07-08T07:00:00Z,65,67,1017.21,6.3,6.9,5.6
2025-07-08T06:30:00Z,65,67,1017.17,6.6,7.1,6.0
2025-07-08T17:00:00Z,34,92,1018.94,13.9,14.6,13.1
2025-07-08T22:30:00Z,42,83,1017.52,5.3,5.7,5.0
2025-05-14T16:30:00Z,37,81,1017.68,4.4,4.6,4.2
2025-05-14T22:00:00Z,34,83,1016.04,5.4,5.9,4.8
2025-06-15T14:00:00Z,46,80,1013.41,18.5,19.7,17.4
2025-06-15T06:00:00Z,66,68,1012.39,16.3,17.2,15.4
2025-07-03T18:00:00Z,29,93,1013.5,7.3,7.6,7.0
2025-07-03T03:30:00Z,60,70,1011.2,12.5,13.5,11.6
2025-07-03T19:00:00Z,30,92,1013.52,6.8,7.1,6.5
2025-07-03T02:30:00Z,56,71,1010.65,10.2,10.9,9.4
2025-07-03T12:30:00Z,57,70,1011.86,14.2,15.0,13.5
2025-06-26T04:00:00Z,59,71,1013.45,16.4,17.2,15.6
2025-06-26T10:00:00Z,60,70,1013.71,36.3,37.2,35.4
2025-07-06T09:30:00Z,66,66,1014.91,16.9,18.2,15.6
2025-07-06T01:00:00Z,49,78,1015.62,13.1,13.8,12.4
2025-07-06T15:30:00Z,35,90,1015.54,26.5,27.7,25.2
2025-07-06T10:30:00Z,65,68,1014.99,15.7,16.4,15.0
2025-06-24T02:00:00Z,53,73,1012.75,11.9,12.8,11.0
2025-06-24T22:00:00Z,38,84,1015.39,7.6,8.0,7.1
2025-06-24T13:30:00Z,58,71,1015.31,17.9,18.9,16.9
2025-06-24T00:30:00Z,45,76,1012.88,10.0,10.6,9.5
2025-06-24T20:30:00Z,36,87,1016.05,7.8,8.4,7.3
2025-05-13T08:30:00Z,57,62,1014.56,2.9,3.2,2.5
2025-06-27T23:00:00Z,42,83,1013.32,15.0,15.7,14.4
2025-06-27T16:00:00Z,41,85,1014.14,45.5,46.8,44.3
2025-07-02T08:30:00Z,61,68,1011.11,15.1,15.6,14.6
2025-05-29T02:30:00Z,54,70,1014.88,10.6,11.2,10.0
2025-05-29T00:30:00Z,48,75,1014.35,7.8,8.1,7.4
2025-05-29T12:00:00Z,56,69,1013.81,21.7,22.6,20.8
2025-05-29T08:30:00Z,56,69,1014.88,17.5,18.1,16.9
2025-07-17T09:30:00Z,65,68,1013.45,6.2,6.8,5.6
2025-07-23T16:30:00Z,49,77,1018.41,8.4,8.9,7.9
2025-07-23T10:30:00Z,60,70,1016.34,9.4,10.1,8.8
2025-05-23T16:00:00Z,47,76,1014.27,24.5,25.7,23.2
2025-05-23T17:30:00Z,31,88,1014.69,11.5,12.2,10.8
2025-05-23T01:30:00Z,52,75,1013.1,13.4,14.3,12.5
2025-05-23T09:30:00Z,59,71,1012.93,32.1,33.0,31.3
2025-05-31T03:30:00Z,58,73,1013.94,13.9,14.9,12.9
2025-05-31T18:00:00Z,34,92,1015.2,37.8,39.1,36.6
2025-05-31T12:30:00Z,64,70,1013.92,30.7,31.4,30.0
2025-06-29T00:00:00Z,47,79,1013.52,12.8,13.7,11.9
2025-06-29T19:30:00Z,32,92,1015.04,12.8,13.4,12.3
2025-06-29T20:30:00Z,35,88,1014.72,7.5,7.9,7.1
2025-06-04T19:30:00Z,36,85,1013.01,5.6,5.8,5.3
2025-08-04T13:00:00Z,71,67,1013.9,23.2,24.7,21.7
2025-08-04T18:00:00Z,34,94,1014.9,37.4,38.4,36.4
2025-08-04T14:00:00Z,61,73,1014.27,28.2,29.4,27.1
2025-08-04T22:30:00Z,44,85,1012.92,29.1,30.1,28.1
2025-07-09T14:00:00Z,45,82,1017.09,8.7,9.2,8.1
2025-07-09T17:00:00Z,33,93,1017.35,8.5,9.1,8.0
2025-07-28T16:00:00Z,52,76,1018.02,33.6,34.6,32.7
2025-07-28T19:00:00Z,34,91,1017.7,16.1,16.8,15.3
2025-06-07T16:00:00Z,51,72,1016.03,8.9,9.6,8.3
2025-06-07T15:00:00Z,54,70,1015.96,9.5,10.1,8.9
2025-06-07T03:30:00Z,57,69,1013.93,7.8,8.5,7.0
2025-05-28T06:30:00Z,62,67,1015.85,11.8,12.5,11.2
2025-05-28T16:30:00Z,54,72,1015.1,9.0,9.6,8.5
2025-05-28T11:00:00Z,58,69,1014.42,19.0,19.8,18.2
2025-05-28T01:00:00Z,47,77,1014.49,13.3,13.8,12.8
2025-05-28T14:00:00Z,60,68,1015.11,12.0,12.8,11.2
2025-05-26T20:30:00Z,36,85,1015.57,11.2,11.8,10.7
2025-05-26T02:30:00Z,53,70,1016.13,11.8,12.7,11.0
2025-05-26T13:00:00Z,55,69,1015.57,13.1,14.1,12.1
2025-05-26T12:00:00Z,56,69,1015.21,12.0,12.6,11.4
2025-05-26T02:00:00Z,52,72,1016.02,11.2,12.0,10.4
2025-08-02T06:00:00Z,67,69,1019.71,7.8,8.3,7.2
2025-08-02T04:00:00Z,65,70,1018.94,9.1,9.6,8.6
2025-08-02T23:30:00Z,49,80,1017.21,12.4,13.0,11.8
2025-08-02T17:30:00Z,35,91,1020.21,28.6,29.6,27.6
2025-08-02T17:00:00Z,41,87,1020.2,31.1,32.1,30.1
2025-06-30T10:00:00Z,62,70,1012.5,12.1,13.1,11.1
2025-06-30T11:00:00Z,62,69,1012.38,12.1,13.2,11.0
2025-06-28T06:00:00Z,60,71,1014.3,15.4,16.3,14.4
2025-06-28T10:30:00Z,61,71,1015.08,39.9,40.8,39.0
2025-06-28T23:00:00Z,43,83,1013.93,11.6,12.3,10.9
2025-05-10T19:00:00Z,26,100,1012.73,37.6,38.4,36.8
2025-07-25T14:30:00Z,57,73,1016.89,2.9,3.1,2.8
2025-06-09T12:30:00Z,61,69,1013.73,26.0,27.4,24.6
2025-06-09T13:30:00Z,61,68,1014.06,34.3,35.3,33.2
2025-08-06T01:30:00Z,55,78,1014.41,15.9,17.0,14.8
2025-08-06T20:00:00Z,38,94,1016.55,15.0,15.7,14.2
2025-08-06T05:00:00Z,62,72,1015.68,15.1,16.3,14.0
2025-07-29T06:30:00Z,68,68,1017.11,8.5,9.3,7.7
2025-07-29T01:30:00Z,56,75,1016.06,11.7,12.4,11.0
2025-07-29T19:00:00Z,33,93,1017.88,18.9,19.7,18.0
2025-07-29T21:00:00Z,40,87,1018.08,7.8,8.3,7.4
2025-07-12T10:30:00Z,61,72,1013.97,34.2,35.3,33.0
2025-07-12T01:00:00Z,50,77,1013.15,15.9,16.6,15.2
2025-07-12T02:00:00Z,54,74,1013.19,16.7,17.5,15.8
2025-07-12T16:30:00Z,56,75,1016.7,36.9,38.6,35.3
2025-07-05T18:30:00Z,30,95,1018.23,36.3,37.4,35.1
2025-07-05T22:30:00Z,42,85,1016.43,39.6,40.7,38.6
2025-06-02T01:30:00Z,54,75,1011.76,19.5,20.4,18.6
2025-06-02T21:00:00Z,36,86,1015.34,5.6,6.0,5.3
2025-08-05T16:00:00Z,37,91,1015.88,32.1,33.4,30.7
2025-08-05T20:00:00Z,37,92,1015.63,19.5,20.5,18.5
2025-08-05T15:30:00Z,42,88,1015.81,35.4,36.7,34.2
2025-07-21T16:00:00Z,57,75,1016.04,16.6,17.5,15.7
2025-07-18T21:30:00Z,38,87,1015.06,5.0,5.2,4.7
2025-07-18T07:00:00Z,60,71,1014.5,9.4,9.9,8.8
2025-07-18T14:30:00Z,42,84,1015.59,12.9,13.4,12.5
2025-07-18T07:30:00Z,61,71,1014.56,10.1,10.8,9.5
2025-07-20T23:00:00Z,45,83,1014.0,14.3,14.8,13.7
2025-07-20T22:00:00Z,41,87,1014.46,11.3,11.9,10.7
2025-07-20T19:30:00Z,39,89,1015.4,13.2,14.0,12.4
2025-06-16T18:00:00Z,31,95,1013.3,14.8,15.5,14.1
2025-06-16T17:30:00Z,31,95,1013.29,15.3,16.3,14.2
2025-06-16T06:00:00Z,65,69,1012.17,17.9,19.2,16.6
2025-07-24T02:30:00Z,62,71,1016.62,8.1,8.6,7.7
2025-07-24T23:00:00Z,48,81,1017.6,2.3,2.4,2.1
2025-07-04T20:30:00Z,33,91,1016.76,24.7,25.9,23.6
2025-06-17T03:00:00Z,56,73,1010.7,15.0,16.3,13.8
2025-06-17T09:30:00Z,64,67,1010.84,16.0,17.1,15.0
2025-06-17T00:00:00Z,43,81,1011.18,13.1,13.8,12.4
2025-06-17T08:30:00Z,64,68,1010.92,16.7,18.1,15.4
2025-06-17T17:30:00Z,28,98,1011.32,10.6,11.3,9.8
2025-06-17T22:00:00Z,34,88,1009.45,8.4,8.8,8.0
2025-06-12T21:00:00Z,37,87,1011.46,11.2,11.6,10.8
2025-06-12T13:00:00Z,61,70,1011.36,31.0,32.1,29.9
2025-07-16T12:00:00Z,59,71,1013.86,10.7,11.5,9.9
2025-07-16T09:00:00Z,56,72,1013.89,14.3,15.2,13.4
2025-07-16T02:30:00Z,54,73,1013.26,8.5,9.0,8.0
2025-07-19T23:30:00Z,46,82,1014.44,14.1,14.8,13.4
2025-07-19T07:00:00Z,61,72,1015.66,10.4,11.3,9.6
2025-07-19T15:30:00Z,54,77,1017.02,16.2,17.1,15.4
2025-07-19T12:00:00Z,60,73,1015.37,16.3,17.6,14.9
2025-06-06T22:00:00Z,40,82,1012.89,8.6,9.0,8.3
2025-06-06T07:30:00Z,61,68,1013.25,6.7,7.2,6.1
2025-05-16T16:00:00Z,53,70,1015.13,25.0,26.4,23.7
2025-05-16T12:30:00Z,55,68,1014.17,20.7,22.0,19.4
2025-06-05T15:00:00Z,57,71,1013.58,8.2,8.8,7.6
2025-06-05T20:00:00Z,36,86,1013.15,2.6,2.8,2.5
2025-06-05T19:00:00Z,33,89,1013.4,3.0,3.1,2.9
2025-05-12T07:30:00Z,61,68,1012.75,12.4,13.2,11.7
2025-05-12T03:30:00Z,62,70,1011.19,29.5,30.9,28.2
2025-05-12T12:30:00Z,62,67,1012.81,9.0,9.5,8.6
2025-07-13T23:30:00Z,44,82,1014.48,4.7,4.9,4.5
2025-06-23T10:30:00Z,64,67,1012.48,12.8,14.0,11.7
2025-06-22T13:00:00Z,60,67,1012.77,15.7,16.7,14.6
2025-06-22T21:30:00Z,35,88,1012.95,9.7,10.3,9.1
2025-06-22T17:30:00Z,26,95,1013.51,10.5,11.0,10.0
2025-06-01T08:30:00Z,65,69,1013.91,25.9,27.0,24.8
2025-06-01T21:30:00Z,37,87,1011.43,27.1,28.1,26.1
2025-06-01T02:00:00Z,57,73,1013.56,23.6,24.7,22.4
2025-06-01T17:00:00Z,38,88,1014.4,30.8,31.4,30.2
2025-06-01T09:30:00Z,65,69,1013.82,28.5,29.4,27.6
2025-06-01T03:30:00Z,63,70,1013.01,28.1,29.2,27.0
2025-06-01T04:00:00Z,62,71,1012.8,29.5,30.6,28.4
2025-06-20T22:30:00Z,40,83,1010.39,10.1,10.9,9.3
2025-06-20T19:00:00Z,35,89,1011.83,9.3,9.8,8.8
2025-07-10T05:30:00Z,64,69,1014.1,12.2,13.0,11.4
2025-05-27T13:00:00Z,53,70,1015.05,14.5,15.3,13.6
2025-07-15T00:30:00Z,47,78,1012.51,7.1,7.5,6.7
2025-07-15T18:30:00Z,32,92,1015.39,4.7,5.0,4.3
2025-06-25T06:00:00Z,57,70,1015.8,9.7,10.5,8.9
2025-06-25T23:00:00Z,42,82,1013.52,11.5,12.0,11.0
2025-08-07T18:30:00Z,33,97,1014.75,22.4,23.3,21.6
2025-08-07T01:30:00Z,52,79,1014.57,14.2,15.1,13.2
2025-08-08T09:30:00Z,69,70,1011.58,13.0,13.9,12.0
2025-05-21T21:00:00Z,41,85,1012.62,17.7,18.4,17.0
2025-05-21T00:30:00Z,45,79,1011.29,12.3,12.8,11.7
2025-05-21T17:30:00Z,29,96,1013.31,12.1,12.8,11.3
2025-07-22T12:00:00Z,60,71,1014.33,5.5,6.0,5.0
2025-07-22T21:00:00Z,38,88,1015.33,3.7,3.9,3.5
2025-07-22T19:00:00Z,34,92,1016.1,4.9,5.1,4.7
2025-05-11T21:00:00Z,31,94,1011.86,11.6,12.5,10.8
2025-05-11T08:00:00Z,60,69,1011.92,14.2,15.4,13.0
2025-06-08T10:00:00Z,61,67,1014.77,10.1,10.6,9.6
2025-06-08T20:30:00Z,38,85,1014.88,9.7,10.2,9.3
2025-06-08T21:30:00Z,39,83,1014.34,9.2,9.7,8.7
2025-06-14T12:30:00Z,59,71,1012.22,40.9,41.5,40.4
2025-06-14T14:00:00Z,58,72,1013.38,41.8,42.8,40.9
2025-06-14T00:30:00Z,46,79,1011.04,15.5,15.9,15.1
2025-05-24T14:00:00Z,56,70,1014.88,13.1,14.1,12.1
2025-05-24T12:00:00Z,56,70,1013.91,10.9,11.9,10.0
2025-05-24T08:00:00Z,58,69,1014.02,12.7,13.2,12.1
2025-07-01T05:00:00Z,61,70,1011.74,11.4,12.2,10.7
2025-07-01T23:30:00Z,45,79,1010.34,9.1,9.6,8.7
2025-07-01T22:00:00Z,39,83,1011.2,9.7,10.4,9.1
2025-07-31T13:30:00Z,64,70,1015.33,9.8,10.5,9.0
2025-07-31T13:00:00Z,71,66,1015.04,10.6,11.0,10.1
2025-07-31T06:00:00Z,66,69,1014.58,8.3,9.2,7.5
2025-07-27T19:30:00Z,33,92,1015.86,4.1,4.2,3.9
2025-07-27T01:00:00Z,50,77,1013.85,8.6,9.1,8.1
2025-06-11T19:00:00Z,34,90,1013.7,15.8,16.5,15.0
2025-06-11T07:00:00Z,62,69,1014.14,26.3,27.5,25.2
2025-06-11T15:30:00Z,57,73,1013.9,40.8,42.1,39.6
2025-06-11T10:00:00Z,63,69,1013.01,39.2,40.3,38.1
2025-05-15T02:30:00Z,53,68,1015.06,8.2,9.1,7.2
2025-05-15T17:00:00Z,30,87,1016.17,17.2,18.2,16.2
2025-07-14T13:30:00Z,63,69,1015.59,23.5,24.9,22.1
2025-07-14T18:30:00Z,33,91,1015.03,25.6,26.6,24.6
2025-05-25T20:30:00Z,34,87,1016.61,10.0,10.4,9.6
2025-05-22T06:30:00Z,63,68,1012.77,17.3,18.5,16.2
2025-05-22T05:30:00Z,63,69,1012.96,14.1,15.3,13.0
2025-05-22T08:00:00Z,68,67,1012.72,20.3,22.2,18.5
2025-05-22T20:30:00Z,36,86,1013.97,14.9,15.8,13.9
2025-05-22T21:30:00Z,40,83,1013.61,13.5,14.3,12.8
2025-06-03T03:30:00Z,57,71,1014.91,11.1,11.8,10.3
2025-06-03T06:30:00Z,58,69,1015.95,9.1,10.0,8.2
2025-06-03T11:00:00Z,65,67,1015.37,13.1,13.5,12.7
2025-06-21T09:00:00Z,50,71,1010.28,10.9,11.8,10.0
2025-05-20T17:00:00Z,27,96,1013.82,13.2,13.9,12.6
2025-05-20T10:00:00Z,65,65,1013.26,19.0,20.1,18.0
2025-05-20T08:30:00Z,66,66,1013.61,18.5,20.0,17.1
2025-06-18T14:30:00Z,38,87,1010.07,13.5,14.6,12.5
2025-06-18T16:30:00Z,30,96,1010.05,9.9,10.8,9.0
2025-06-18T02:30:00Z,54,75,1008.57,11.8,12.8,10.8
2025-06-19T16:00:00Z,39,84,1011.19,15.0,16.0,13.9
2025-06-19T14:00:00Z,55,74,1010.79,25.1,27.0,23.2
2025-05-30T18:30:00Z,28,96,1014.62,10.2,10.6,9.8
2025-05-30T21:30:00Z,38,87,1012.71,8.8,9.2,8.4
2025-05-30T13:00:00Z,63,68,1014.13,19.6,20.6,18.7
2025-05-30T06:00:00Z,61,68,1014.15,14.8,15.4,14.1
2025-07-07T17:00:00Z,30,93,1015.5,23.1,24.3,22.0
2025-07-07T05:00:00Z,65,68,1013.62,13.0,13.8,12.2
2025-07-07T20:00:00Z,31,91,1015.39,22.7,23.7,21.7
2025-07-07T21:30:00Z,36,87,1015.13,13.0,13.6,12.4
2025-07-07T20:30:00Z,33,89,1015.33,16.3,17.0,15.5
2025-07-26T17:00:00Z,42,81,1016.6,4.9,5.3,4.5
2025-07-26T12:00:00Z,62,70,1015.14,4.7,5.0,4.3
2025-07-30T03:00:00Z,64,70,1015.95,12.0,13.0,11.1
2025-07-30T07:00:00Z,70,69,1015.9,13.5,14.5,12.5
2025-07-30T17:30:00Z,33,95,1016.95,17.9,18.8,17.0
2025-07-08T12:00:00Z,67,66,1017.25,8.8,9.6,8.0
2025-07-08T13:00:00Z,65,68,1017.51,13.3,14.0,12.5
2025-05-14T09:00:00Z,59,63,1015.98,6.2,6.6,5.8
2025-05-14T17:00:00Z,35,83,1017.93,4.3,4.7,3.9
2025-05-14T05:00:00Z,57,65,1015.48,6.4,7.0,5.8
2025-06-15T22:30:00Z,39,84,1011.44,11.5,12.2,10.8
2025-07-03T14:00:00Z,54,71,1012.67,12.8,13.8,11.9
2025-07-03T22:30:00Z,39,84,1013.1,7.0,7.4,6.6
2025-06-26T20:00:00Z,34,91,1013.71,12.4,13.1,11.6
2025-07-06T13:00:00Z,61,71,1015.27,27.3,28.9,25.7
2025-07-06T03:30:00Z,62,69,1015.65,12.0,13.2,10.8
2025-07-06T12:30:00Z,62,70,1015.13,24.6,26.1,23.1
2025-06-24T01:30:00Z,50,74,1012.77,10.8,11.6,10.0
2025-06-24T22:30:00Z,39,83,1015.17,7.9,8.1,7.6
2025-05-13T23:00:00Z,39,76,1014.46,3.3,3.6,3.0
2025-07-11T03:00:00Z,60,72,1011.48,9.5,10.1,8.8
2025-07-11T01:30:00Z,52,77,1011.8,8.6,9.2,8.0
2025-06-27T01:30:00Z,51,77,1011.9,23.6,24.8,22.4
2025-07-02T20:00:00Z,32,88,1012.16,9.1,9.6,8.6
2025-07-17T11:00:00Z,65,67,1013.21,12.2,12.8,11.6
2025-07-17T14:30:00Z,47,81,1014.62,8.1,8.5,7.7
2025-07-17T01:30:00Z,50,76,1012.9,3.5,3.7,3.3
2025-07-17T19:30:00Z,32,92,1014.45,4.1,4.5,3.8
2025-07-23T13:00:00Z,59,71,1016.95,12.8,13.6,11.9
2025-07-23T18:30:00Z,34,90,1018.2,8.2,8.7,7.6
2025-07-23T01:30:00Z,55,75,1014.22,7.4,7.7,7.0
2025-07-23T06:30:00Z,65,68,1016.47,4.8,5.1,4.4
2025-05-23T03:00:00Z,60,71,1013.47,15.6,17.2,14.1
2025-05-31T18:30:00Z,33,93,1014.9,38.7,40.0,37.5
2025-05-31T06:30:00Z,61,71,1014.94,19.7,20.5,18.9
2025-05-31T17:00:00Z,53,77,1015.53,40.0,41.4,38.6
2025-06-29T17:00:00Z,35,89,1015.29,22.4,23.4,21.4
2025-06-29T10:00:00Z,63,70,1014.83,23.8,24.7,22.8
2025-05-17T10:00:00Z,54,68,1015.19,28.1,29.5,26.8
2025-06-04T18:30:00Z,46,77,1013.28,7.1,7.5,6.6
2025-06-04T04:30:00Z,62,68,1012.93,7.0,7.7,6.4
2025-07-09T07:00:00Z,61,70,1016.58,9.0,9.8,8.3
2025-07-28T16:30:00Z,50,78,1018.1,32.0,33.0,30.9
2025-07-28T23:00:00Z,46,81,1016.73,6.8,7.2,6.3
2025-06-07T13:30:00Z,57,68,1015.42,9.7,10.3,9.0
2025-06-07T22:30:00Z,41,80,1015.07,7.6,8.1,7.1
2025-06-07T06:30:00Z,60,67,1015.02,6.7,7.4,6.0
2025-06-07T06:00:00Z,59,67,1015.04,5.8,6.6,5.0
2025-05-28T14:30:00Z,60,69,1015.02,11.3,12.0,10.6
2025-05-26T00:00:00Z,44,78,1016.0,9.3,9.5,9.0
2025-05-26T06:30:00Z,57,67,1016.59,10.5,11.0,10.0
2025-08-02T19:30:00Z,35,90,1019.77,30.6,31.5,29.7
2025-08-02T02:00:00Z,60,73,1017.97,8.5,9.0,8.1
2025-08-02T13:00:00Z,65,70,1019.58,39.5,40.4,38.7
2025-08-02T21:00:00Z,39,87,1018.77,17.9,18.7,17.0
2025-06-30T00:30:00Z,48,78,1012.09,10.3,10.8,9.7
2025-06-28T20:30:00Z,34,91,1015.4,35.9,36.9,34.8
2025-06-28T01:00:00Z,50,77,1012.96,13.3,14.0,12.7
2025-06-28T17:00:00Z,31,95,1016.28,39.8,40.9,38.8
2025-06-28T02:00:00Z,55,74,1013.25,12.9,13.5,12.2
2025-06-28T09:30:00Z,62,71,1014.82,34.5,35.4,33.6
2025-06-28T11:30:00Z,60,72,1015.34,39.6,40.8,38.5
2025-07-25T08:00:00Z,70,68,1016.71,4.2,4.7,3.7
2025-07-25T02:30:00Z,59,72,1016.45,2.2,2.4,2.0
2025-07-25T06:00:00Z,69,68,1017.02,3.8,4.2,3.5
2025-07-25T07:30:00Z,70,68,1016.79,4.2,4.6,3.8
2025-06-09T08:30:00Z,60,69,1013.31,12.2,13.1,11.3
2025-06-09T00:30:00Z,47,76,1013.0,17.8,18.4,17.3
2025-06-09T01:30:00Z,52,73,1012.98,17.1,18.0,16.2
2025-08-06T23:30:00Z,47,85,1014.94,16.6,17.5,15.8
2025-08-06T13:30:00Z,64,70,1016.52,26.2,27.6,24.7
2025-07-29T23:30:00Z,48,80,1016.38,8.5,9.2,7.9
2025-07-12T22:30:00Z,41,85,1014.98,14.2,15.0,13.5
2025-07-12T13:00:00Z,61,72,1015.18,36.3,37.5,35.1
2025-07-12T11:00:00Z,61,72,1014.16,36.2,37.4,35.0
2025-07-05T19:30:00Z,32,93,1017.85,29.0,29.9,28.0
2025-07-05T15:00:00Z,58,73,1018.53,152.1,157.8,146.5
2025-07-05T08:00:00Z,61,71,1017.52,19.3,20.2,18.3
2025-06-02T20:30:00Z,35,87,1015.52,5.4,5.6,5.1
2025-08-05T16:30:00Z,35,94,1015.87,32.5,33.6,31.5
2025-08-05T11:00:00Z,71,68,1013.99,24.1,25.5,22.6
2025-08-05T08:00:00Z,70,70,1013.64,19.9,21.2,18.6
2025-08-05T00:30:00Z,52,81,1012.3,26.3,27.7,24.9
2025-08-03T11:30:00Z,68,70,1016.95,31.7,32.8,30.7
2025-08-03T12:30:00Z,68,70,1017.26,40.9,42.0,39.9
2025-08-03T05:00:00Z,68,69,1017.37,28.2,29.1,27.2
2025-08-03T21:00:00Z,39,88,1015.79,20.5,21.1,19.8
2025-08-03T04:30:00Z,69,69,1017.34,27.6,28.8,26.4
2025-07-21T17:00:00Z,54,77,1016.06,16.7,17.4,15.9
2025-07-21T19:30:00Z,50,80,1015.89,12.3,13.0,11.6
2025-07-18T03:00:00Z,57,73,1013.15,6.0,6.5,5.5
2025-06-16T17:00:00Z,32,94,1013.32,14.1,15.1,13.2
2025-06-16T09:30:00Z,67,66,1012.19,16.6,17.9,15.3
2025-06-16T04:00:00Z,62,70,1011.83,15.3,16.6,14.0
2025-07-24T06:00:00Z,70,69,1017.5,7.0,7.7,6.4
2025-07-24T23:30:00Z,49,80,1017.41,2.5,2.8,2.2
2025-07-24T22:30:00Z,44,82,1017.8,2.2,2.4,1.9
2025-07-04T03:00:00Z,57,73,1013.64,15.7,16.6,14.8
2025-07-04T09:30:00Z,58,72,1014.89,29.0,30.2,27.9
2025-06-17T16:30:00Z,28,97,1011.33,10.8,11.3,10.2
2025-06-17T15:00:00Z,35,89,1011.42,11.3,12.3,10.4
2025-06-17T01:30:00Z,48,77,1010.7,13.5,14.4,12.5
2025-06-12T13:30:00Z,62,70,1011.48,30.2,31.5,28.9
2025-06-12T21:30:00Z,39,85,1011.3,11.9,12.5,11.3
2025-06-12T03:30:00Z,60,70,1012.03,17.9,18.8,17.0
2025-06-12T22:00:00Z,41,84,1011.28,12.9,13.3,12.5
2025-07-16T14:30:00Z,54,75,1015.04,10.5,11.2,9.8
2025-07-19T13:00:00Z,60,73,1015.7,15.1,16.0,14.2
2025-06-06T03:00:00Z,56,70,1012.38,6.2,6.8,5.7
2025-06-06T09:30:00Z,58,69,1012.86,7.6,8.2,7.1
2025-05-16T01:30:00Z,52,72,1013.85,11.5,12.3,10.8
2025-05-16T23:30:00Z,42,76,1013.3,9.8,10.3,9.3
2025-05-16T00:30:00Z,48,75,1013.92,9.7,10.5,8.8
2025-05-16T18:30:00Z,32,87,1014.92,10.0,10.5,9.6
2025-05-16T09:00:00Z,58,66,1014.7,13.0,13.8,12.2
2025-06-05T10:30:00Z,60,69,1012.41,9.9,10.4,9.3
2025-07-13T14:00:00Z,65,70,1016.45,17.1,17.7,16.4
2025-06-23T11:30:00Z,64,67,1012.53,13.1,14.0,12.2
2025-06-23T09:30:00Z,64,67,1012.58,11.5,12.6,10.5
2025-06-23T05:30:00Z,63,69,1012.57,11.2,12.4,10.0
2025-06-13T09:00:00Z,58,72,1010.86,32.3,33.2,31.5
2025-06-13T21:00:00Z,35,88,1012.01,16.9,17.5,16.4
2025-06-13T20:00:00Z,32,91,1012.16,25.0,25.9,24.0
2025-06-13T11:30:00Z,60,71,1010.7,29.9,31.1,28.6
2025-06-22T01:30:00Z,44,75,1010.05,9.6,10.2,9.0
2025-06-22T22:30:00Z,39,85,1012.36,9.4,10.0,8.8
2025-06-22T19:30:00Z,29,93,1013.26,13.5,14.0,13.0
2025-06-01T10:30:00Z,65,69,1013.4,32.2,33.1,31.4
2025-06-20T09:00:00Z,60,70,1009.31,21.2,22.4,20.0
2025-07-10T12:30:00Z,66,66,1013.46,15.5,16.7,14.3
2025-05-27T01:30:00Z,49,74,1014.16,15.4,16.2,14.6
2025-05-27T22:00:00Z,38,83,1014.67,11.6,11.9,11.3
2025-07-15T06:00:00Z,59,71,1014.19,13.7,14.6,12.9
2025-07-15T14:30:00Z,54,73,1014.72,19.6,20.8,18.4
2025-07-15T13:00:00Z,57,72,1013.87,34.1,35.2,33.0
2025-06-25T08:00:00Z,58,70,1015.58,10.3,11.0,9.7
2025-06-25T00:30:00Z,47,77,1014.32,9.8,10.5,9.1
2025-06-25T02:00:00Z,53,73,1014.52,11.1,11.8,10.4
2025-06-25T15:00:00Z,48,74,1016.23,31.2,32.5,30.0
2025-06-25T11:00:00Z,56,70,1015.01,16.3,17.1,15.4
2025-06-25T16:00:00Z,41,81,1016.4,23.1,24.0,22.3
2025-06-25T19:00:00Z,30,93,1015.5,13.7,14.5,13.0
2025-08-07T22:30:00Z,47,85,1013.32,22.1,23.2,21.0
2025-08-08T07:00:00Z,69,71,1012.22,13.0,14.0,12.0
2025-08-07T13:30:00Z,68,71,1015.29,19.4,20.4,18.3
2025-08-07T11:30:00Z,70,68,1014.74,17.9,18.9,17.0
2025-08-08T02:30:00Z,59,75,1012.47,11.3,11.9,10.7
2025-05-21T07:30:00Z,62,68,1012.21,13.8,14.8,12.8
2025-07-22T03:00:00Z,62,71,1013.78,5.9,6.3,5.6
2025-07-22T17:30:00Z,39,87,1016.36,4.5,4.8,4.2
2025-07-22T05:30:00Z,61,71,1015.19,8.7,9.3,8.2
2025-07-22T11:00:00Z,61,71,1014.33,5.0,5.4,4.6
2025-05-11T06:30:00Z,60,69,1012.1,14.6,15.6,13.6
2025-06-08T11:00:00Z,64,66,1014.79,11.6,12.0,11.2
2025-06-14T02:00:00Z,53,75,1011.25,15.8,16.3,15.3
2025-08-01T14:00:00Z,65,71,1018.48,32.3,33.1,31.4
2025-05-24T22:00:00Z,36,82,1015.68,8.8,9.2,8.3
2025-07-01T00:30:00Z,49,76,1010.94,12.2,12.7,11.6
2025-07-31T04:30:00Z,68,69,1014.33,9.3,10.2,8.4
2025-07-31T16:30:00Z,36,91,1016.32,7.2,7.6,6.8
2025-07-27T01:30:00Z,54,75,1013.93,9.0,9.4,8.6
2025-07-27T16:30:00Z,44,83,1016.23,25.9,27.1,24.8
2025-06-11T00:00:00Z,47,78,1012.68,18.1,18.9,17.3
2025-05-15T03:00:00Z,52,67,1015.22,8.5,9.2,7.9
2025-05-15T03:30:00Z,56,66,1015.26,9.4,10.1,8.7
